1, 2.4539E-4, 2.4539E-4, Infinity, Infinity
4054501, 0.6016102040000001, 2.987765360522414E-4, 3.1670119906598905E-8, 9.75205568266252E-9
4056001, 0.6036161750000001, 2.9971732116496253E-4, 3.1763581288081174E-8, 9.78071599313887E-9
4057501, 0.613995299, 3.048145742146322E-4, 3.229741623747413E-8, 9.944974860422127E-9
4059001, 0.613852681, 3.046874582060868E-4, 3.227758950085213E-8, 9.938749128117808E-9
4060501, 0.633749404, 3.145051439483488E-4, 3.331108394398646E-8, 1.0256852888491413E-8
4062001, 0.612969466, 3.0413669935237586E-4, 3.2206562044677644E-8, 9.91663797444195E-9
4063501, 0.609471399, 3.023452462186319E-4, 3.201055785783096E-8, 9.85616727257482E-9
4065001, 0.643478651, 3.1915658856980505E-4, 3.378380045143713E-8, 1.040202898162895E-8
4066501, 0.6016549990000001, 2.9835758816057267E-4, 3.157594806018715E-8, 9.722113589765727E-9
4068001, 0.619762177, 3.0728017604882043E-4, 3.251385825977543E-8, 1.001077125195987E-8
4069501, 0.596401892, 2.956435664979259E-4, 3.127642338253599E-8, 9.629657768708045E-9
4071001, 0.595432466, 2.9510862755586614E-4, 3.121370159431705E-8, 9.610230083222731E-9
4072501, 0.595985883, 2.953285091276963E-4, 3.123082734801859E-8, 9.615386474157461E-9
4074001, 0.622945473, 3.086309449109659E-4, 3.2631148907455146E-8, 1.0046397700094666E-8
4075501, 0.603157004, 2.987719855543989E-4, 3.1582578303479004E-8, 9.723448779925807E-9
4077001, 0.623288287, 3.086871539200332E-4, 3.262429293587862E-8, 1.0044044018595445E-8
4078501, 0.616488311, 3.05263275519897E-4, 3.225610959062364E-8, 9.930571381150291E-9
4080001, 0.6269285, 3.10375818912276E-4, 3.278990892833919E-8, 1.0094788311584169E-8
4081501, 0.619714208, 3.0674783032764167E-4, 3.2400280423125206E-8, 9.974715810173465E-9
4083001, 0.62074547, 3.072018422337299E-4, 3.2441883022455465E-8, 9.987402999492157E-9
4084501, 0.6121806670000001, 3.029075559700075E-4, 3.1982127129607045E-8, 9.845745962111738E-9
4086001, 0.603641051, 2.9862731693287733E-4, 3.152403508664728E-8, 9.704604599671988E-9
4087501, 0.611885774, 3.0265051708638956E-4, 3.1942488932066114E-8, 9.833306148627077E-9
4089001, 0.6011932640000001, 2.973072484357828E-4, 3.137241305622201E-8, 9.657695283664468E-9
4090501, 0.6106537160000001, 3.0193033763911025E-4, 3.185402414177953E-8, 9.80583649917025E-9
4092001, 0.650821563, 3.217318586867499E-4, 3.3936478661005024E-8, 1.0446766558206786E-8
4093501, 0.616923557, 3.0491859047889706E-4, 3.2156724152842734E-8, 9.898780319838618E-9
4095001, 0.62652333, 3.096066223534877E-4, 3.264475076227205E-8, 1.0048888279742082E-8
4096501, 0.642035816, 3.172142753298782E-4, 3.344037116679856E-8, 1.0293676763662615E-8
4098001, 0.6106439770000001, 3.0164910968198693E-4, 3.179330637310921E-8, 9.786556581669335E-9
4099501, 0.623165096, 3.077780344484163E-4, 3.2432959635559115E-8, 9.983333485555995E-9
4101001, 0.6179857080000001, 3.0516413696871113E-4, 3.2151245169076687E-8, 9.896498816577942E-9
4102501, 0.6132697380000001, 3.0278000165432636E-4, 3.189384395575832E-8, 9.817150069118207E-9
4104001, 0.605925754, 2.990994972160316E-4, 3.150001544817442E-8, 9.695810492327063E-9
4105501, 0.605930512, 2.990472004464131E-4, 3.148837592764712E-8, 9.69211151347129E-9
4107001, 0.659055758, 3.252069021291801E-4, 3.42362148213672E-8, 1.0537769007039468E-8
4108501, 0.615384502, 3.03602159373454E-4, 3.1955553425267494E-8, 9.835672690487464E-9
4110001, 0.6336830910000001, 3.1257277969727577E-4, 3.289335497637818E-8, 1.0124199431141174E-8
4111501, 0.617815298, 3.0469018026245924E-4, 3.2057602192619415E-8, 9.866846050282902E-9
4113001, 0.612913331, 3.0221753563958105E-4, 3.179126646303468E-8, 9.784754754201429E-9
4114501, 0.619356687, 3.0533897600218895E-4, 3.2113381347553854E-8, 9.883777347425015E-9
4116001, 0.622789582, 3.0697542074908566E-4, 3.227922124075415E-8, 9.934700258854547E-9
4117501, 0.602305698, 2.9682475300820327E-4, 3.120579452754085E-8, 9.604212701826254E-9
4119001, 0.617327154, 3.0417213893718176E-4, 3.197203475111127E-8, 9.839920929551493E-9
4120501, 0.611989399, 3.014872062228192E-4, 3.168366975164177E-8, 9.7510552969769E-9
4122001, 0.610422943, 3.0066079535440106E-4, 3.159069417569585E-8, 9.722324712044405E-9
4123501, 0.616649223, 3.036722704261827E-4, 3.1900927582265975E-8, 9.817684622790451E-9
4125001, 0.6235506390000001, 3.0701507420855656E-4, 3.2245841316169826E-8, 9.923715232918199E-9
4126501, 0.632083453, 3.111597715413472E-4, 3.2674829180455084E-8, 1.005561701131764E-8
4128001, 0.634463604, 3.122747123141186E-4, 3.278555942151625E-8, 1.0089573672717128E-8
4129501, 0.607391431, 2.9889584153361653E-4, 3.1374844691045416E-8, 9.655318919540794E-9
4131001, 0.6147819130000001, 3.024777486746268E-4, 3.174469105188253E-8, 9.769019276946262E-9
4132501, 0.6177212430000001, 3.0386875956747337E-4, 3.1884507818620937E-8, 9.811929170411557E-9
4134001, 0.634655854, 3.1214256988446753E-4, 3.2746334084950206E-8, 1.0077021903623715E-8
4135501, 0.6224604450000001, 3.060889797476282E-4, 3.2105056108715845E-8, 9.879563950327308E-9
4137001, 0.6289814370000001, 3.0923953777586735E-4, 3.2429245038088624E-8, 9.979206578999118E-9
4138501, 0.623633383, 3.065545896295357E-4, 3.2141471769264627E-8, 9.890534617179439E-9
4140001, 0.658440114, 3.236056223139093E-4, 3.3922678753108364E-8, 1.0438521325438042E-8
4141501, 0.641490533, 3.15218259152787E-4, 3.3037077519379296E-8, 1.0165887580914067E-8
4143001, 0.67415059, 3.3120691834730934E-4, 3.470610380753946E-8, 1.0679339202885024E-8
4144501, 0.631266651, 3.10082118379079E-4, 3.248623785589646E-8, 9.996150371091807E-9
4146001, 0.630777574, 3.097858261033365E-4, 3.2448939445611585E-8, 9.984554937846443E-9
4147501, 0.620530598, 3.046982440758555E-4, 3.190988300805957E-8, 9.818570460150404E-9
4149001, 0.615590529, 3.02217883465307E-4, 3.164402706685546E-8, 9.736651899993922E-9
4150501, 0.6498638790000001, 3.1898637781920555E-4, 3.3393357131648426E-8, 1.0274787000089313E-8
4152001, 0.6246262450000001, 3.065430706056736E-4, 3.208454141109659E-8, 9.871961041187543E-9
4153501, 0.651686795, 3.197656149742816E-4, 3.3462047579795254E-8, 1.0295678251761004E-8
4155001, 0.634344381, 3.111999588800512E-4, 3.255942528200644E-8, 1.0017838709847606E-8
4156501, 0.630973701, 3.0949049353519984E-4, 3.237434509270887E-8, 9.960775537842282E-9
4158001, 0.6785149300000001, 3.3274927168129424E-4, 3.480064559669341E-8, 1.0707160717153815E-8
4159501, 0.6531999110000001, 3.2027681453079544E-4, 3.348977476913298E-8, 1.0303721429601743E-8
4161001, 0.676779027, 3.317783031184306E-4, 3.468576500534318E-8, 1.0671562747052737E-8
4162501, 0.6212512090000001, 3.0450194532336276E-4, 3.182804525797916E-8, 9.79222934906243E-9
4164001, 0.608700374, 2.982964988585238E-4, 3.1173436540294514E-8, 9.590718808365418E-9
4165501, 0.614433419, 3.0105178556216825E-4, 3.1455340633613886E-8, 9.677334175063784E-9
4167001, 0.630180756, 3.087118743123159E-4, 3.224951664236441E-8, 9.921547737728847E-9
4168501, 0.63175682, 3.0942826624938245E-4, 3.231815647734449E-8, 9.942547369217165E-9
4170001, 0.672770704, 3.2945719168890977E-4, 3.4403477073387726E-8, 1.0583962734331544E-8
4171501, 0.66781791, 3.269729955319346E-4, 3.4137523497002684E-8, 1.0502020290929447E-8
4173001, 0.6375464120000001, 3.120955393802384E-4, 3.257800592340204E-8, 1.0022134288529457E-8
4174501, 0.637729524, 3.121290845509495E-4, 3.2575269348204195E-8, 1.0021174295670026E-8
4176001, 0.617921958, 3.0238018697857405E-4, 3.155178823001108E-8, 9.706205040967134E-9
4177501, 0.669716249, 3.276668867974619E-4, 3.418378138183521E-8, 1.0515755262140641E-8
4179001, 0.650139907, 3.180318292932027E-4, 3.317226033300384E-8, 1.0204466852429134E-8
4180501, 0.6190032750000001, 3.0274625595086874E-4, 3.157186367949667E-8, 9.712037748267837E-9
4182001, 0.629048504, 3.076040630876317E-4, 3.207232881857378E-8, 9.865873192045937E-9
4183501, 0.613700586, 3.000451419085111E-4, 3.1278221266758864E-8, 9.62148203481018E-9
4185001, 0.668111451, 3.2658868365397783E-4, 3.403875213152927E-8, 1.0470524816143451E-8
4186501, 0.663269395, 3.2416368349458995E-4, 3.377955596589827E-8, 1.039067240916998E-8
4188001, 0.619496269, 3.027159516604276E-4, 3.15385697241273E-8, 9.701225705629162E-9
4189501, 0.631679565, 3.086140389512832E-4, 3.214693004356384E-8, 9.888240485421067E-9
4191001, 0.620672533, 3.0318216122103304E-4, 3.1575093146806887E-8, 9.712232212078307E-9
4192501, 0.6215548780000001, 3.0355884500941823E-4, 3.1608296209216763E-8, 9.722331114309779E-9
4194001, 0.609248992, 2.974956052337185E-4, 3.097105346841949E-8, 9.526211188640487E-9
4195501, 0.633830827, 3.0944355605587383E-4, 3.2208768884782856E-8, 9.906796918540994E-9
4197001, 0.64188822, 3.1332126348853425E-4, 3.260617379950686E-8, 1.0028913473191757E-8
4198501, 0.622934945, 3.040153862449542E-4, 3.1631723193862875E-8, 9.729080764201486E-9
4200001, 0.628907308, 3.0687530734476034E-4, 3.192321181267378E-8, 9.818619957487573E-9
4201501, 0.62871036, 3.0672443925366456E-4, 3.190144779616599E-8, 9.811811133791575E-9
4203001, 0.6410508300000001, 3.1268908393071215E-4, 3.251562744585348E-8, 1.0000595080673777E-8
4204501, 0.6776606390000001, 3.304874947202473E-4, 3.4359899578878247E-8, 1.056770082730902E-8
4206001, 0.6258820190000001, 3.051812089134612E-4, 3.1722843583107015E-8, 9.756536089665361E-9
4207501, 0.6278860850000001, 3.061038165931245E-4, 3.181270224513533E-8, 9.784058250694868E-9
4209001, 0.643577466, 3.136976859036462E-4, 3.259572581376586E-8, 1.0024761530421908E-8
4210501, 0.6424415960000001, 3.130882469610995E-4, 3.252622487892436E-8, 1.0003269791583578E-8
4212001, 0.644233866, 3.139057841169936E-4, 3.260496943672261E-8, 1.0027370188755502E-8
4213501, 0.6448160970000001, 3.141335482635321E-4, 3.262243785149819E-8, 1.0032625350024481E-8
4215001, 0.637532756, 3.1053007088119213E-4, 3.2242105727602713E-8, 9.91554324694988E-9
4216501, 0.663932788, 3.2333149681625377E-4, 3.356490484355066E-8, 1.032222854588028E-8
4218001, 0.649587, 3.1628892540879947E-4, 3.2827597119043395E-8, 1.0095366314280333E-8
4219501, 0.6410434060000001, 3.1207349887735615E-4, 3.238394328723464E-8, 9.958814807698807E-9
4221001, 0.625770791, 3.0458433274527653E-4, 3.160080607002301E-8, 9.71786871503177E-9
4222501, 0.653157121, 3.178577358564763E-4, 3.297168754580586E-8, 1.0139323630166749E-8
4224001, 0.6280811500000001, 3.056002839024481E-4, 3.169421228370129E-8, 9.746366010756363E-9
4225501, 0.642983222, 3.1279552858193803E-4, 3.243430479207614E-8, 9.973837640987918E-9
4227001, 0.631024647, 3.0692350369941076E-4, 3.181940703663538E-8, 9.784637291559694E-9
4228501, 0.67935215, 3.303708611425852E-4, 3.4243770447737895E-8, 1.0530019528602463E-8
4230001, 0.64877637, 3.154458283602109E-4, 3.2690575502183313E-8, 1.0052292518987367E-8
4231501, 0.640167535, 3.11204896772046E-4, 3.224498394112907E-8, 9.915158724528918E-9
4233001, 0.6311750190000001, 3.0677899208927923E-4, 3.178039960821043E-8, 9.7721880510427E-9
4234501, 0.628479847, 3.0541491082559344E-4, 3.163311770071026E-8, 9.726787258669108E-9
4236001, 0.64156338, 3.117177549952655E-4, 3.2279838531819916E-8, 9.925530619669857E-9
4237501, 0.642146674, 3.119459349643236E-4, 3.229737502503435E-8, 9.930807601524308E-9
4239001, 0.6288792870000001, 3.05446766062157E-4, 3.161852004056519E-8, 9.721960303306166E-9
4240501, 0.637541522, 3.095992428507751E-4, 3.204232616020663E-8, 9.852156629737358E-9
4242001, 0.6358610920000001, 3.0872860337783866E-4, 3.194619838839697E-8, 9.822486093923483E-9
4243501, 0.64825348, 3.146898260998313E-4, 3.2556912829429786E-8, 1.0010146289905209E-8
4245001, 0.640343003, 3.1079481863880863E-4, 3.214789279882865E-8, 9.88427205368941E-9
4246501, 0.640847809, 3.109848901929056E-4, 3.216149928843417E-8, 9.888341083521255E-9
4248001, 0.639880376, 3.1046059549788617E-4, 3.210123708891186E-8, 9.869698733457274E-9
4249501, 0.662768156, 3.215086529424839E-4, 3.323734025437366E-8, 1.0218881595511242E-8
4251001, 0.6668134680000001, 3.234139579807832E-4, 3.3428023570029646E-8, 1.0277388708112036E-8
4252501, 0.648222421, 3.1434158329435205E-4, 3.248419798257909E-8, 9.987095719559486E-9
4254001, 0.64250227, 3.115127828778757E-4, 3.2185820578478124E-8, 9.895246836438048E-9
4255501, 0.635435655, 3.080322807333242E-4, 3.1820234415545395E-8, 9.78273761490772E-9
4257001, 0.6398546580000001, 3.101197746857947E-4, 3.2029861573088207E-8, 9.847071214014625E-9
4258501, 0.6482142870000001, 3.141161183749383E-4, 3.243652429621347E-8, 9.971978119358132E-9
4260001, 0.66250366, 3.209840344129888E-4, 3.313950653536749E-8, 1.0187978801684578E-8
4261501, 0.6409498800000001, 3.104865368078366E-4, 3.204969672607602E-8, 9.852828233543217E-9
4263001, 0.646352547, 3.1304858656382053E-4, 3.2308104008087173E-8, 9.932154202131737E-9
4264501, 0.641518346, 3.1065258402806324E-4, 3.205481673357145E-8, 9.854175105501889E-9
4266001, 0.646728882, 3.1312070050084056E-4, 3.2303437490102665E-8, 9.930490809944985E-9
4267501, 0.662121103, 3.205166641522685E-4, 3.306025762486403E-8, 1.0163030003315996E-8
4269001, 0.6281661900000001, 3.0402649256527496E-4, 3.135347901291224E-8, 9.638239484243971E-9
4270501, 0.6336891610000001, 3.06645689916992E-4, 3.161767206680637E-8, 9.719342120115458E-9
4272001, 0.632993448, 3.062552496755019E-4, 3.1571507109675095E-8, 9.705039290902796E-9
4273501, 0.6479593290000001, 3.1344102729669124E-4, 3.23062380639319E-8, 9.930780435791003E-9
4275001, 0.653936873, 3.162770766303359E-4, 3.259245438901222E-8, 1.0018646801623656E-8
4276501, 0.6543784410000001, 3.164351312831112E-4, 3.2602648097175787E-8, 1.0021665130005597E-8
4278001, 0.6674731140000001, 3.2271067817330894E-4, 3.324301298775861E-8, 1.0218388310826466E-8
4279501, 0.656311253, 3.172585131545785E-4, 3.26752724190168E-8, 1.0043758336792429E-8
4281001, 0.657059767, 3.175646925147209E-4, 3.270070087137209E-8, 1.0051459215391945E-8
4282501, 0.6505770160000001, 3.143764312925346E-4, 3.2366353730540635E-8, 9.948574310300061E-9
4284001, 0.6518178010000001, 3.1492086452992535E-4, 3.241635698270645E-8, 9.963829753988574E-9
4285501, 0.661357702, 3.194740704678981E-4, 3.2878908365068616E-8, 1.0105888534019123E-8
4287001, 0.645750799, 3.1188045547460844E-4, 3.209142234136764E-8, 9.863728364937176E-9
4288501, 0.682116331, 3.2938641962940775E-4, 3.3886409599307856E-8, 1.0415322436185364E-8
4290001, 0.6574196210000001, 3.1740514701181764E-4, 3.264772473088825E-8, 1.0034485523890414E-8
4291501, 0.647332144, 3.1248024316406746E-4, 3.2135172532277964E-8, 9.876836305237481E-9
4293001, 0.634896334, 3.0642368044638885E-4, 3.150645510298579E-8, 9.683487431187349E-9
4294501, 0.6709042860000001, 3.237458516326718E-4, 3.328132463425019E-8, 1.0228875380345735E-8
4296001, 0.647976632, 3.1262748531149303E-4, 3.213236935878006E-8, 9.87563589525216E-9
4297501, 0.646150258, 3.1169190899697064E-4, 3.203025177431388E-8, 9.844138339671603E-9
4299001, 0.648019502, 3.1253906098438483E-4, 3.211133676894224E-8, 9.868946157407153E-9
4300501, 0.6529183940000001, 3.1484686784319924E-4, 3.2342437417127803E-8, 9.939858023004322E-9
4302001, 0.6585150040000001, 3.1749027069842036E-4, 3.2607920658466966E-8, 1.0021335052222116E-8
4303501, 0.6705217480000001, 3.232227451297614E-4, 3.319051126737535E-8, 1.0200265201630192E-8
4305001, 0.6871426220000001, 3.31177069911988E-4, 3.4000997557970034E-8, 1.0449228491918068E-8
4306501, 0.647909085, 3.122135831105769E-4, 3.204812257384176E-8, 9.848956235951081E-9
4308001, 0.6496137900000001, 3.1298054165154445E-4, 3.212088965006563E-8, 9.871206328584157E-9
4309501, 0.6503812290000001, 3.1329575139334994E-4, 3.214727676964133E-8, 9.87920289647006E-9
4311001, 0.6494393930000001, 3.1278762772306794E-4, 3.2089188503332233E-8, 9.861239426315677E-9
4312501, 0.674797714, 3.2494435616616186E-4, 3.3330181526165534E-8, 1.0242488924355051E-8
4314001, 0.6482031770000001, 3.120836628660358E-4, 3.2005104964746063E-8, 9.835176018564717E-9
4315501, 0.658244727, 3.1686318115189304E-4, 3.2489241173489845E-8, 9.983837592318784E-9
4317001, 0.6791845860000001, 3.2688632035656953E-4, 3.351074887025424E-8, 1.0297626447948603E-8
4318501, 0.657176866, 3.1623923787927526E-4, 3.241326398154057E-8, 9.960263524518238E-9
4320001, 0.650095543, 3.1277732775727746E-4, 3.205250150373226E-8, 9.84929297794864E-9
4321501, 0.6646868720000001, 3.197420774363905E-4, 3.276016930325558E-8, 1.0066635196388198E-8
4323001, 0.6926408580000001, 3.331312991229709E-4, 3.412569401757708E-8, 1.0486118310278029E-8
4324501, 0.6519814380000001, 3.135214294357347E-4, 3.211094016487018E-8, 9.86691420551317E-9
4326001, 0.6660826780000001, 3.2024682437004624E-4, 3.279369758295924E-8, 1.0076594672224671E-8
4327501, 0.6639645780000001, 3.1917312976358244E-4, 3.2677714221657555E-8, 1.0040842294688557E-8
4329001, 0.667069809, 3.20610279146753E-4, 3.281879347465698E-8, 1.0084077196271284E-8
4330501, 0.679574878, 3.2656395281593285E-4, 3.342206360439302E-8, 1.0269324777873958E-8
4332001, 0.65680031, 3.155651789839073E-4, 3.229044041355914E-8, 9.921507727692046E-9
4333501, 0.669694709, 3.21704708407035E-4, 3.2912601756758055E-8, 1.011255745255669E-8
4335001, 0.674871411, 3.2413537417142244E-4, 3.3155162401640306E-8, 1.0186970045289536E-8
4336501, 0.657768996, 3.158665767359598E-4, 3.2303409520960794E-8, 9.925155438021073E-9
4338001, 0.641154094, 3.078347160782033E-4, 3.1476198314550794E-8, 9.670887089733118E-9
4339501, 0.6482916710000001, 3.112078516984822E-4, 3.181524251484594E-8, 9.774945975959525E-9
4341001, 0.6455267090000001, 3.098270080960856E-4, 3.1668245917279035E-8, 9.729672590298123E-9
4342501, 0.646782853, 3.1037628753200283E-4, 3.1718551100842025E-8, 9.745018087587986E-9
4344001, 0.6673968920000001, 3.202131932960583E-4, 3.2717802509558205E-8, 1.0051908550659476E-8
4345501, 0.687329472, 3.297198087927911E-4, 3.368294612267208E-8, 1.034831328246627E-8
4347001, 0.673733749, 3.2314201796254855E-4, 3.3004914952706874E-8, 1.0139889266060986E-8
4348501, 0.664496956, 3.1865681328418534E-4, 3.254082621689263E-8, 9.997197421773912E-9
4350001, 0.6547640330000001, 3.1393528887155113E-4, 3.2052780744975415E-8, 9.847148928819527E-9
4351501, 0.669834049, 3.211054494418802E-4, 3.277883310061717E-8, 1.0070090759400752E-8
4353001, 0.641306559, 3.0737695094001065E-4, 3.13716510539598E-8, 9.637677188046047E-9
4354501, 0.640450635, 3.0691383313634607E-4, 3.1318635534535286E-8, 9.621281879838E-9
4356001, 0.6401449920000001, 3.0671454168345127E-4, 3.129255729013494E-8, 9.613162186785712E-9
4357501, 0.636781248, 3.0505034327657396E-4, 3.111705979054734E-8, 9.559141213837066E-9
4359001, 0.6437419040000001, 3.0833178408881055E-4, 3.1446021488468905E-8, 9.660089299592723E-9
4360501, 0.6742543350000001, 3.228907116221329E-4, 3.292481666222115E-8, 1.0114255322167402E-8
4362001, 0.660223486, 3.161171726360014E-4, 3.222822090431822E-8, 9.900154998045196E-9
4363501, 0.6554402810000001, 3.1377301306033037E-4, 3.198337485268744E-8, 9.824830509892303E-9
4365001, 0.65553571, 3.1376477156553457E-4, 3.197667960639278E-8, 9.82266341776285E-9
4366501, 0.6601363330000001, 3.15912532029467E-4, 3.2189671971313284E-8, 9.88797975581945E-9
4368001, 0.66008696, 3.158346604483129E-4, 3.217584972095996E-8, 9.883622842585164E-9
4369501, 0.6529004300000001, 3.1234246476602234E-4, 3.181426073163165E-8, 9.772441950873872E-9
4371001, 0.6847544760000001, 3.2752497852858747E-4, 3.335460669133086E-8, 1.0245477712244866E-8
4372501, 0.666974921, 3.189661126491999E-4, 3.247704927079078E-8, 9.97580796876516E-9
4374001, 0.700700093, 3.3503697292044276E-4, 3.410714783903643E-8, 1.0476399451802178E-8
4375501, 0.657307802, 3.142352443384288E-4, 3.198366568484294E-8, 9.82403754743406E-9
4377001, 0.6910634010000001, 3.3031596918761517E-4, 3.361426484247745E-8, 1.0324773346364915E-8
